NumRoom,Price,NumBathroom,NumParkingSpots,BuildingArea,Suburb_encoded,TypeOfHome_encoded
3,691000.0,1.0,1.0,127.13944963707104,234,2
2,660000.0,2.0,1.0,120.8479649793162,234,1
3,875000.0,2.0,2.0,170.4480219556041,234,1
5,1350000.0,3.0,4.0,266.76,234,0
3,1020000.0,3.0,2.0,159.0,234,0
3,630000.0,1.0,2.0,127.13944963707104,236,0
3,877500.0,1.0,1.0,127.13944963707104,236,0
5,912000.0,3.0,4.0,203.0,236,0
3,685000.0,1.0,3.0,102.0,236,0
1,270000.0,1.0,1.0,60.0,236,2
3,911000.0,1.0,4.0,127.13944963707104,236,0
1,365000.0,1.0,1.0,27.939335684495248,236,2
2,470000.0,1.0,1.0,77.53939266078314,236,2
1,355000.0,1.0,0.0,27.939335684495248,237,2
3,1300000.0,1.0,0.0,127.13944963707104,237,0
2,717000.0,1.0,0.0,77.53939266078314,237,2
3,1530000.0,1.0,2.0,127.13944963707104,237,0
4,817000.0,2.0,4.0,272.4,238,0
3,1291000.0,2.0,2.0,170.4480219556041,239,0
3,1085000.0,2.0,2.0,170.4480219556041,239,0
3,750000.0,1.0,1.0,114.0,241,0
2,1005000.0,2.0,2.0,120.8479649793162,242,0
4,860000.0,2.0,0.0,196.0,245,0
4,645000.0,2.0,2.0,187.0,247,0
4,1770000.0,2.0,2.0,233.0,248,0
5,2250000.0,3.0,2.0,312.956708226713,248,0
3,833800.0,1.0,0.0,127.13944963707104,249,0
6,1050000.0,4.0,2.0,373.0,251,0
3,1085000.0,1.0,1.0,211.0,253,0
4,1070000.0,2.0,3.0,220.04807893189198,254,0
3,1700000.0,1.0,1.0,127.13944963707104,257,0
2,945000.0,1.0,1.0,77.53939266078314,259,2
3,900000.0,1.0,1.0,127.13944963707104,259,0
3,1810000.0,2.0,2.0,170.4480219556041,259,0
3,785000.0,1.0,2.0,127.13944963707104,261,0
3,770000.0,1.0,1.0,127.13944963707104,262,0
3,600000.0,1.0,3.0,127.13944963707104,264,0
4,1650000.0,2.0,2.0,220.04807893189198,266,0
3,883000.0,1.0,1.0,127.13944963707104,267,0
3,1650000.0,3.0,2.0,213.75659427413714,267,0
3,755000.0,1.0,2.0,127.13944963707104,269,0
4,780000.0,2.0,2.0,199.0,272,0
3,518000.0,1.0,1.0,127.13944963707104,272,2
5,2000000.0,3.0,2.0,286.0,273,0
3,1050000.0,2.0,2.0,170.4480219556041,273,0
4,716000.0,2.0,2.0,220.04807893189198,277,0
4,1450000.0,2.0,2.0,300.0,278,0
4,1860000.0,3.0,3.0,315.0,278,0
3,1181000.0,1.0,2.0,127.13944963707104,279,0
4,1352000.0,2.0,3.0,220.04807893189198,279,0
3,632500.0,1.0,2.0,127.13944963707104,281,0
3,460000.0,1.0,1.0,127.13944963707104,281,2
3,651000.0,1.0,2.0,135.0,281,0
3,831000.0,1.0,2.0,127.13944963707104,281,0
3,1250000.0,1.0,2.0,133.0,282,0
2,1460000.0,1.0,2.0,77.53939266078314,282,0
2,1000000.0,1.0,2.0,77.53939266078314,282,0
3,1420000.0,1.0,2.0,127.13944963707104,282,0
3,640000.0,1.0,1.0,127.13944963707104,283,2
2,856000.0,1.0,2.0,77.53939266078314,284,1
4,1235000.0,2.0,4.0,161.0,288,0
5,1425000.0,3.0,3.0,312.956708226713,289,0
4,1650000.0,2.0,2.0,220.04807893189198,289,0
4,1400000.0,3.0,2.0,263.356651250425,289,0
4,1290000.0,2.0,2.0,300.0,289,0
3,825000.0,1.0,0.0,127.13944963707104,290,0
4,1000000.0,2.0,1.0,220.04807893189198,292,0
3,1160000.0,1.0,4.0,127.13944963707104,293,0
6,1180000.0,2.0,2.0,305.0,293,0
4,800000.0,2.0,3.0,220.04807893189198,297,0
2,749000.0,1.0,1.0,77.53939266078314,299,0
3,1370000.0,1.0,0.0,127.13944963707104,300,0
4,1272000.0,2.0,2.0,220.04807893189198,302,0
2,957500.0,1.0,1.0,58.0,307,0
3,2080000.0,2.0,2.0,177.8,307,0
3,852000.0,2.0,2.0,139.4,311,0
2,505000.0,1.0,1.0,38.0,0,2
3,1402500.0,1.0,1.0,101.0,0,0
5,2905000.0,3.0,2.0,364.0,1,0
2,650000.0,1.0,3.0,96.0,2,0
3,856000.0,2.0,1.0,212.0,2,1
3,1505000.0,1.0,1.0,109.0,4,0
3,1900000.0,1.0,1.0,127.13944963707104,4,0
3,600000.0,2.0,2.0,127.0,5,2
2,1030000.0,1.0,1.0,77.53939266078314,7,0
3,1005000.0,1.0,4.0,112.0,7,0
2,410000.0,1.0,0.0,63.0,11,2
2,590000.0,1.0,1.0,77.53939266078314,11,2
3,1850000.0,2.0,2.0,170.4480219556041,11,0
3,1530000.0,2.0,1.0,162.0,12,0
3,865000.0,1.0,0.0,127.13944963707104,12,0
3,1370000.0,2.0,2.0,170.4480219556041,12,0
3,1082000.0,2.0,2.0,120.0,12,0
4,1972500.0,1.0,1.0,176.73950661335894,13,0
3,1775000.0,2.0,2.0,170.4480219556041,13,0
4,1150000.0,2.0,2.0,220.04807893189198,15,0
4,835000.0,2.0,2.0,220.04807893189198,18,0
2,460000.0,1.0,1.0,77.53939266078314,21,2
2,725000.0,1.0,1.0,76.0,21,2
2,602000.0,1.0,1.0,72.0,21,2
2,830000.0,2.0,1.0,101.76,21,2
3,1300000.0,2.0,2.0,147.0,22,0
3,1330000.0,2.0,1.0,170.4480219556041,22,1
4,2050000.0,3.0,2.0,263.356651250425,22,0
5,1940000.0,2.0,1.0,140.0,22,0
3,1590000.0,1.0,1.0,128.0,22,0
2,725000.0,1.0,1.0,77.53939266078314,22,2
2,2367000.0,1.0,2.0,77.53939266078314,22,0
4,705000.0,2.0,4.0,141.0,23,0
4,2200000.0,3.0,2.0,318.0,27,0
2,736500.0,1.0,1.0,77.53939266078314,28,0
3,780000.0,1.0,2.0,127.13944963707104,28,0
2,420000.0,1.0,1.0,68.0,29,2
4,1479000.0,2.0,2.0,148.0,29,0
3,1199000.0,1.0,2.0,127.13944963707104,29,0
4,1350000.0,3.0,2.0,263.356651250425,29,0
3,890000.0,2.0,1.0,170.4480219556041,30,0
4,1655000.0,2.0,5.0,363.0,30,0
3,1430000.0,2.0,2.0,197.0,30,0
3,955000.0,2.0,2.0,170.4480219556041,30,1
4,667000.0,2.0,2.0,180.0,31,0
4,740000.0,2.0,2.0,220.04807893189198,31,0
3,1080000.0,2.0,2.0,144.0,32,2
2,623500.0,1.0,1.0,77.53939266078314,32,2
4,1258000.0,1.0,2.0,176.73950661335894,35,0
3,590000.0,1.0,2.0,127.13944963707104,40,0
3,1600000.0,2.0,4.0,170.4480219556041,41,1
3,1211000.0,2.0,1.0,170.4480219556041,41,0
4,3225000.0,3.0,3.0,263.356651250425,41,0
4,2385000.0,3.0,2.0,263.356651250425,41,0
3,1370000.0,1.0,2.0,127.13944963707104,41,2
3,1750800.0,4.0,2.0,201.0,42,0
4,2300000.0,3.0,2.0,263.356651250425,42,0
4,1605000.0,1.0,2.0,163.0,42,0
2,1035000.0,1.0,1.0,65.0,42,0
3,505000.0,1.0,1.0,109.0,43,0
3,663000.0,2.0,2.0,129.0,45,1
2,860000.0,1.0,1.0,106.0,46,0
3,1505000.0,1.0,1.0,127.13944963707104,46,0
3,1700000.0,2.0,0.0,170.4480219556041,46,0
3,1280000.0,1.0,1.0,127.13944963707104,46,0
2,755000.0,1.0,0.0,77.53939266078314,46,2
5,2545000.0,3.0,4.0,320.0,46,0
3,1405000.0,2.0,2.0,167.0,46,0
2,460000.0,1.0,1.0,52.0,46,2
4,1210000.0,2.0,2.0,140.0,47,0
3,1265000.0,1.0,0.0,127.13944963707104,47,0
3,1300000.0,1.0,3.0,127.13944963707104,48,0
2,460000.0,1.0,1.0,60.0,48,2
1,263100.0,1.0,1.0,27.939335684495248,48,2
5,1075000.0,1.0,1.0,202.0,48,0
4,950000.0,2.0,2.0,220.04807893189198,49,1
1,1310000.0,1.0,1.0,27.939335684495248,49,0
3,714000.0,1.0,2.0,127.13944963707104,51,0
4,880000.0,2.0,2.0,261.0,51,0
3,1405000.0,2.0,2.0,634.0,51,0
3,1837500.0,2.0,1.0,164.0,52,0
3,593000.0,2.0,2.0,195.0,54,0
3,1732000.0,1.0,0.0,127.13944963707104,55,0
3,1253500.0,1.0,1.0,127.13944963707104,55,0
7,1642000.0,4.0,2.0,146.0,55,0
2,700000.0,1.0,1.0,77.53939266078314,55,1
3,780000.0,2.0,2.0,138.0,56,1
4,720000.0,2.0,2.0,220.04807893189198,57,0
3,1622000.0,2.0,2.0,170.4480219556041,58,0
3,1290000.0,2.0,2.0,195.0964,58,0
3,1930000.0,2.0,1.0,119.0,60,0
4,2408000.0,2.0,2.0,221.0,60,0
4,4750000.0,3.0,2.0,470.0,60,0
2,645000.0,1.0,1.0,77.53939266078314,60,2
2,1100000.0,2.0,2.0,120.8479649793162,61,2
3,1628000.0,1.0,0.0,127.13944963707104,62,0
3,1042000.0,2.0,2.0,122.0,63,2
3,1450000.0,2.0,2.0,167.0,63,0
4,525000.0,2.0,2.0,172.0,66,0
2,570000.0,1.0,1.0,65.0,67,2
2,300000.0,1.0,1.0,77.53939266078314,68,2
2,1417500.0,1.0,2.0,103.0,69,0
4,1550000.0,1.0,2.0,176.73950661335894,70,0
2,510000.0,1.0,2.0,66.0,71,0
3,1010000.0,1.0,2.0,127.13944963707104,74,0
2,601000.0,1.0,1.0,94.0,74,2
3,1145000.0,1.0,2.0,112.0,74,0
3,755000.0,1.0,2.0,127.13944963707104,74,0
4,911982.0,2.0,3.0,222.0,75,0
4,1040000.0,2.0,2.0,130.0,77,0
3,700000.0,2.0,2.0,170.4480219556041,78,2
3,1460000.0,1.0,0.0,85.0,79,0
2,556000.0,1.0,0.0,77.53939266078314,79,2
5,1615000.0,2.0,3.0,269.64813590817994,80,0
3,1090000.0,2.0,1.0,170.4480219556041,80,0
3,865000.0,2.0,2.0,110.0,81,0
2,525000.0,2.0,1.0,102.0,81,1
2,1135000.0,1.0,0.0,80.0,82,0
2,900000.0,1.0,0.0,78.0,82,0
2,340000.0,1.0,1.0,77.53939266078314,84,1
3,499000.0,2.0,0.0,158.0,84,0
6,506000.0,2.0,2.0,202.0,84,0
3,430000.0,2.0,1.0,127.0,84,0
3,420000.0,2.0,2.0,175.0,84,1
2,570000.0,2.0,1.0,75.0,87,2
2,1253000.0,1.0,2.0,77.53939266078314,87,0
4,720000.0,2.0,3.0,220.04807893189198,88,0
3,637000.0,1.0,2.0,156.0,88,0
4,905000.0,2.0,2.0,178.0,89,0
4,835000.0,1.0,2.0,153.0,90,0
3,800000.0,1.0,2.0,127.13944963707104,91,0
3,560000.0,1.0,1.0,127.13944963707104,93,0
3,665000.0,1.0,2.0,127.13944963707104,93,0
4,447000.0,2.0,2.0,220.04807893189198,96,0
3,570000.0,1.0,3.0,127.13944963707104,96,0
4,610000.0,2.0,2.0,210.0,98,0
3,435000.0,1.0,2.0,127.13944963707104,100,0
4,1255000.0,2.0,3.0,277.0,101,0
2,595000.0,1.0,1.0,77.53939266078314,101,2
4,1616000.0,2.0,2.0,220.04807893189198,103,0
3,1060000.0,1.0,1.0,127.13944963707104,103,0
3,871000.0,2.0,2.0,142.0,104,2
3,1451000.0,2.0,2.0,130.52,104,0
3,1385000.0,2.0,3.0,149.0,104,0
3,1360000.0,2.0,2.0,200.0,104,0
5,2620000.0,4.0,3.0,356.265280545246,105,0
6,1850000.0,4.0,4.0,547.0,110,0
2,612500.0,1.0,2.0,88.0,110,2
3,1060000.0,2.0,1.0,170.4480219556041,111,0
4,1970000.0,2.0,2.0,220.04807893189198,111,1
6,855000.0,3.0,3.0,214.0,112,0
3,855000.0,1.0,1.0,104.0,112,0
4,895000.0,3.0,2.0,233.0,113,0
4,925000.0,2.0,2.0,220.04807893189198,113,0
2,902000.0,1.0,0.0,86.0,114,2
2,1410000.0,1.0,1.0,117.0,114,0
2,660000.0,1.0,1.0,77.53939266078314,114,2
3,1360000.0,2.0,2.0,175.0,114,1
3,500000.0,2.0,2.0,117.0,117,0
3,573000.0,2.0,2.0,125.0,117,0
3,380500.0,2.0,1.0,170.4480219556041,117,2
3,528000.0,2.0,1.0,125.0,117,0
3,465000.0,2.0,1.0,111.04,117,0
4,545000.0,2.0,2.0,157.0,117,0
2,452500.0,1.0,1.0,77.53939266078314,117,0
2,1980000.0,1.0,6.0,105.0,118,0
3,830000.0,2.0,1.0,134.0,118,1
3,886000.0,2.0,1.0,107.0,118,0
1,280000.0,1.0,1.0,27.939335684495248,118,2
3,850000.0,2.0,2.0,170.4480219556041,118,0
2,445000.0,1.0,1.0,63.4,119,2
3,1050000.0,3.0,1.0,187.0,120,0
3,710000.0,2.0,4.0,170.4480219556041,122,0
4,800000.0,2.0,4.0,140.0,122,0
3,805000.0,2.0,2.0,170.4480219556041,122,0
2,786000.0,1.0,4.0,94.0,122,0
3,577000.0,1.0,1.0,127.13944963707104,122,1
3,670000.0,2.0,2.0,170.4480219556041,123,1
2,617000.0,2.0,1.0,120.0,123,2
2,1321000.0,1.0,1.0,77.53939266078314,125,0
2,960000.0,1.0,0.0,77.53939266078314,125,0
1,495000.0,1.0,1.0,27.939335684495248,125,2
2,990000.0,1.0,1.0,82.0,126,0
3,1100000.0,1.0,0.0,127.13944963707104,127,0
2,455000.0,1.0,1.0,86.0,127,1
2,680000.0,1.0,1.0,73.0,128,0
5,1205000.0,3.0,2.0,312.956708226713,128,0
3,491000.0,1.0,2.0,127.13944963707104,129,0
3,566000.0,1.0,1.0,127.13944963707104,129,0
3,740000.0,1.0,1.0,127.13944963707104,129,0
4,1400000.0,3.0,2.0,263.356651250425,131,0
5,1880000.0,2.0,2.0,269.64813590817994,132,0
3,755000.0,1.0,1.0,130.0,134,0
4,635000.0,2.0,2.0,220.04807893189198,134,0
2,762000.0,1.0,1.0,93.0,136,2
2,501000.0,1.0,1.0,77.53939266078314,136,2
4,2920000.0,3.0,3.0,263.356651250425,136,0
3,1501000.0,2.0,2.0,160.0,136,1
3,1500000.0,2.0,2.0,170.4480219556041,136,0
3,1440000.0,2.0,2.0,170.4480219556041,136,0
3,1330000.0,2.0,2.0,170.4480219556041,136,2
4,1130000.0,2.0,2.0,220.04807893189198,137,0
4,1331000.0,2.0,2.0,220.04807893189198,137,0
4,1100000.0,2.0,2.0,101.0,137,0
3,1135000.0,2.0,2.0,152.0,137,2
4,651000.0,1.0,2.0,176.73950661335894,138,0
3,865000.0,1.0,1.0,152.0,138,0
1,362500.0,1.0,1.0,75.0,138,2
3,922000.0,1.0,1.0,153.0,138,0
2,650000.0,1.0,2.0,77.53939266078314,138,0
3,963500.0,2.0,6.0,174.0,138,0
3,815000.0,1.0,1.0,127.13944963707104,138,0
3,740000.0,1.0,3.0,142.0,140,0
5,750000.0,2.0,2.0,269.64813590817994,141,0
4,730000.0,2.0,1.0,270.0,141,0
3,770000.0,2.0,2.0,154.0,141,0
3,550000.0,2.0,2.0,170.4480219556041,141,0
3,870000.0,1.0,6.0,127.13944963707104,142,0
4,2905000.0,2.0,2.0,220.04807893189198,144,0
2,1695000.0,1.0,2.0,77.53939266078314,144,0
4,2550000.0,2.0,2.0,200.0,144,0
3,561000.0,2.0,3.0,170.4480219556041,146,0
4,2800000.0,2.0,2.0,192.0,147,0
3,1870000.0,1.0,1.0,127.13944963707104,147,0
3,2402500.0,2.0,2.0,170.4480219556041,147,0
3,1955000.0,1.0,2.0,127.13944963707104,147,0
3,1702000.0,1.0,2.0,110.0,147,0
2,500000.0,2.0,1.0,120.8479649793162,147,2
4,3399000.0,2.0,2.0,274.0,147,0
4,3900000.0,2.0,1.0,220.04807893189198,147,0
2,697000.0,1.0,1.0,77.53939266078314,147,2
2,802500.0,1.0,2.0,87.0,148,2
1,441000.0,1.0,0.0,50.0,148,2
3,2680000.0,2.0,4.0,170.4480219556041,148,0
2,500000.0,1.0,1.0,72.0,148,2
2,738000.0,1.0,2.0,107.0,151,1
3,715000.0,2.0,2.0,170.4480219556041,152,1
3,800000.0,1.0,0.0,92.5,152,0
2,680000.0,1.0,1.0,106.0,152,1
3,1010000.0,1.0,2.0,127.13944963707104,152,0
3,630000.0,1.0,1.0,127.13944963707104,152,2
3,605000.0,1.0,2.0,115.96,153,0
3,580000.0,1.0,2.0,109.0,153,0
2,444000.0,1.0,1.0,77.53939266078314,153,2
2,532000.0,2.0,1.0,120.8479649793162,153,0
3,1600000.0,2.0,3.0,137.0,154,0
4,677000.0,2.0,2.0,196.0,155,0
4,737500.0,2.0,2.0,230.0,155,0
3,520000.0,2.0,2.0,169.0,156,0
3,553100.0,2.0,2.0,170.4480219556041,156,0
3,418000.0,2.0,1.0,170.4480219556041,156,0
3,505000.0,1.0,1.0,142.0,156,0
3,492000.0,1.0,1.0,127.13944963707104,156,0
4,680000.0,2.0,3.0,158.0,156,0
4,472000.0,2.0,2.0,220.04807893189198,156,0
3,442500.0,1.0,2.0,121.84,156,0
3,1203500.0,2.0,2.0,127.0,157,2
3,1250000.0,1.0,2.0,127.13944963707104,157,0
3,1475000.0,1.0,2.0,114.0,160,0
3,1640000.0,1.0,2.0,158.0,161,0
3,590500.0,1.0,1.0,90.0,162,0
3,895000.0,1.0,1.0,157.0,164,0
4,790000.0,2.0,3.0,220.04807893189198,165,0
3,825000.0,1.0,0.0,127.13944963707104,166,0
3,806000.0,2.0,4.0,170.4480219556041,166,0
4,698000.0,2.0,2.0,220.04807893189198,166,0
3,752500.0,2.0,1.0,144.0,168,0
1,400000.0,1.0,1.0,56.0,169,2
1,715000.0,1.0,0.0,27.939335684495248,169,1
3,1300000.0,1.0,2.0,127.13944963707104,170,0
3,660000.0,1.0,1.0,127.13944963707104,170,2
4,2425000.0,3.0,1.0,263.356651250425,170,0
2,825000.0,1.0,3.0,107.0,170,1
2,682000.0,1.0,1.0,80.0,170,2
5,3200500.0,2.0,2.0,269.64813590817994,170,0
3,1110000.0,2.0,2.0,170.4480219556041,170,0
4,2258000.0,1.0,2.0,173.0,171,0
3,1650000.0,3.0,1.0,213.75659427413714,171,0
4,1250000.0,2.0,2.0,305.0,172,0
5,520000.0,2.0,3.0,171.0,174,0
4,1218000.0,2.0,2.0,281.0,177,0
4,1010000.0,2.0,2.0,220.04807893189198,177,0
2,383000.0,1.0,2.0,77.53939266078314,180,2
3,600000.0,2.0,2.0,121.0,180,0
3,487000.0,1.0,1.0,160.0,180,0
3,572000.0,1.0,2.0,140.0,180,0
2,650000.0,2.0,2.0,120.0,182,2
3,793000.0,1.0,2.0,127.13944963707104,183,0
4,2775000.0,2.0,2.0,220.04807893189198,184,0
3,1700000.0,2.0,0.0,141.0,184,0
3,1060000.0,1.0,1.0,110.0,185,1
4,2400000.0,2.0,0.0,220.04807893189198,185,0
2,530000.0,1.0,1.0,88.0,186,2
2,450000.0,1.0,1.0,93.0,186,2
4,1510500.0,2.0,4.0,220.04807893189198,186,0
2,353000.0,1.0,1.0,79.0,186,2
2,1250000.0,1.0,2.0,77.53939266078314,187,0
5,2300000.0,2.0,2.0,269.64813590817994,187,0
2,720000.0,1.0,1.0,86.0,189,2
3,295000.0,1.0,4.0,122.86,190,0
4,347500.0,2.0,1.0,149.0,191,0
3,410000.0,2.0,2.0,119.0,192,0
3,1010000.0,1.0,2.0,127.13944963707104,193,1
5,1485000.0,2.0,2.0,174.0,193,0
3,3750000.0,2.0,1.0,170.4480219556041,195,0
3,1750000.0,2.0,0.0,155.0,195,0
2,480750.0,1.0,1.0,92.0,196,1
5,725000.0,2.0,2.0,269.64813590817994,196,0
2,695000.0,1.0,1.0,90.0,197,2
2,655000.0,1.0,4.0,82.0,197,0
3,775000.0,1.0,2.0,110.0,197,2
3,820000.0,1.0,2.0,110.0,197,2
4,990000.0,2.0,2.0,220.04807893189198,197,0
2,883000.0,1.0,1.0,77.53939266078314,197,0
4,1462000.0,2.0,0.0,220.04807893189198,199,0
3,1130000.0,2.0,2.0,170.4480219556041,200,0
3,960000.0,2.0,2.0,170.4480219556041,200,1
4,1050000.0,2.0,1.0,220.04807893189198,200,0
3,900000.0,1.0,1.0,138.0,200,0
3,806000.0,1.0,0.0,108.0,200,0
3,1160000.0,2.0,1.0,170.4480219556041,200,0
3,700000.0,1.0,3.0,127.13944963707104,200,0
4,980000.0,3.0,2.0,300.0,200,0
4,1250800.0,2.0,2.0,220.04807893189198,207,1
4,1327000.0,3.0,2.0,263.356651250425,207,0
2,670000.0,1.0,1.0,77.53939266078314,207,2
3,1615000.0,1.0,2.0,127.13944963707104,207,0
4,1400000.0,3.0,2.0,263.356651250425,207,0
2,620000.0,1.0,1.0,77.53939266078314,207,2
3,800000.0,2.0,2.0,170.4480219556041,208,0
4,1540000.0,2.0,2.0,199.0,209,0
1,470000.0,1.0,1.0,76.0,209,1
3,1160000.0,2.0,2.0,170.4480219556041,209,2
3,715000.0,1.0,1.0,127.13944963707104,213,1
4,1010000.0,2.0,2.0,220.04807893189198,213,0
3,980000.0,1.0,2.0,127.13944963707104,213,0
3,730000.0,1.0,4.0,130.0,214,0
3,676000.0,1.0,1.0,114.2,214,0
4,805000.0,2.0,4.0,140.0,214,0
3,802000.0,1.0,1.0,127.13944963707104,214,0
2,1126000.0,1.0,0.0,65.0,215,0
4,1746000.0,2.0,0.0,220.04807893189198,215,0
2,799000.0,1.0,1.0,73.0,215,2
3,1285000.0,1.0,1.0,147.0,215,0
3,1512000.0,1.0,0.0,125.0,217,0
4,2042000.0,1.0,0.0,176.73950661335894,217,0
2,1260000.0,1.0,1.0,77.53939266078314,217,0
4,1650000.0,3.0,4.0,263.356651250425,217,0
3,1235000.0,3.0,2.0,28.0,219,1
4,1570000.0,2.0,1.0,220.04807893189198,219,0
3,777000.0,2.0,2.0,113.0,219,2
3,972000.0,1.0,2.0,127.13944963707104,220,0
2,1225000.0,1.0,2.0,77.53939266078314,221,0
3,1292000.0,1.0,1.0,127.13944963707104,222,0
4,912000.0,2.0,2.0,146.0,222,1
4,1565000.0,3.0,2.0,154.0,225,0
2,640000.0,1.0,1.0,77.53939266078314,225,2
2,1270000.0,1.0,4.0,120.0,227,0
5,1485000.0,2.0,2.0,269.64813590817994,227,0
4,1137500.0,2.0,4.0,180.0,227,0
3,1415000.0,1.0,2.0,145.0,227,0
3,1560000.0,2.0,1.0,170.4480219556041,228,2
2,530000.0,2.0,1.0,84.0,229,1
3,876000.0,1.0,2.0,146.0,229,0
3,802000.0,2.0,1.0,170.4480219556041,229,0
3,736000.0,1.0,0.0,116.0,229,2
3,755000.0,1.0,2.0,127.13944963707104,229,1
2,478000.0,1.0,1.0,73.0,229,0
2,650000.0,1.0,2.0,77.53939266078314,229,0
2,1335000.0,1.0,0.0,105.0,232,0
1,545000.0,1.0,1.0,27.939335684495248,232,2
2,740000.0,1.0,1.0,100.0,233,2
2,698000.0,1.0,1.0,85.0,233,2
2,780000.0,1.0,0.0,48.0,233,0
2,1190000.0,1.0,2.0,77.53939266078314,233,1
2,1170000.0,2.0,2.0,120.8479649793162,233,0
2,660000.0,1.0,1.0,77.53939266078314,233,2
3,920000.0,1.0,2.0,93.0,234,0
3,1115000.0,1.0,2.0,129.0,234,0
3,550000.0,2.0,1.0,170.4480219556041,234,2
3,1171000.0,1.0,2.0,186.0,234,0
5,1060000.0,2.0,2.0,192.0,234,0
3,996000.0,1.0,2.0,127.13944963707104,234,0
2,617500.0,1.0,3.0,81.0,234,0
3,817000.0,1.0,2.0,127.13944963707104,236,0
2,575000.0,2.0,1.0,102.0,236,1
3,635000.0,2.0,2.0,147.0,236,0
3,700000.0,2.0,1.0,170.4480219556041,236,0
3,860000.0,1.0,2.0,136.0,236,0
2,1000000.0,1.0,0.0,77.53939266078314,237,0
3,1250000.0,1.0,1.0,127.13944963707104,237,0
3,1280000.0,1.0,1.0,127.13944963707104,237,0
2,615000.0,2.0,1.0,86.0,237,2
1,314000.0,1.0,1.0,37.0,237,2
2,1341000.0,1.0,0.0,87.0,237,0
3,930000.0,1.0,1.0,127.13944963707104,239,0
2,609000.0,1.0,2.0,70.0,240,2
4,1085000.0,2.0,2.0,220.04807893189198,241,0
3,1100000.0,2.0,2.0,212.0,244,0
4,1185000.0,2.0,1.0,220.04807893189198,244,0
4,500000.0,2.0,2.0,220.04807893189198,246,0
3,630000.0,2.0,3.0,170.4480219556041,248,2
2,760000.0,1.0,1.0,82.0,248,2
4,2100000.0,2.0,2.0,220.04807893189198,248,0
4,795000.0,2.0,2.0,158.0,251,0
3,1315000.0,3.0,2.0,213.75659427413714,253,0
2,830000.0,1.0,1.0,91.0,253,0
2,940000.0,1.0,0.0,94.0,253,0
3,1085000.0,2.0,2.0,170.4480219556041,254,0
3,835000.0,1.0,1.0,127.13944963707104,256,0
1,807500.0,1.0,0.0,27.939335684495248,257,0
4,4100000.0,2.0,1.0,220.04807893189198,257,0
3,1430000.0,3.0,1.0,213.75659427413714,259,2
4,2920000.0,2.0,2.0,254.0,259,0
1,400000.0,1.0,1.0,43.0,259,2
2,600000.0,1.0,1.0,78.0,260,2
2,600000.0,1.0,1.0,80.0,260,2
4,1300000.0,2.0,2.0,220.04807893189198,261,0
3,1000000.0,1.0,3.0,127.13944963707104,261,0
3,650000.0,1.0,0.0,127.13944963707104,264,0
1,565000.0,1.0,2.0,27.939335684495248,264,0
5,1387000.0,3.0,3.0,370.0,265,0
1,480000.0,1.0,1.0,64.0,266,2
2,730000.0,1.0,0.0,77.53939266078314,266,2
4,535000.0,2.0,2.0,155.0,269,0
3,865000.0,1.0,2.0,127.13944963707104,270,0
3,1070000.0,2.0,2.0,198.0,270,0
1,245000.0,1.0,1.0,27.939335684495248,270,2
6,750000.0,2.0,4.0,113.0,271,0
3,632000.0,1.0,1.0,121.0,271,0
3,905000.0,1.0,4.0,127.13944963707104,271,0
5,2505000.0,2.0,0.0,266.53,273,0
3,1785000.0,1.0,1.0,120.0,273,0
3,1580000.0,1.0,2.0,127.13944963707104,273,0
3,1620000.0,1.0,2.0,127.13944963707104,273,0
3,645000.0,2.0,2.0,170.4480219556041,276,0
5,1300000.0,3.0,2.0,312.956708226713,277,0
5,1381000.0,2.0,2.0,269.64813590817994,279,0
5,1225000.0,2.0,2.0,269.64813590817994,279,0
4,1375000.0,2.0,1.0,240.0,279,0
3,705000.0,1.0,2.0,127.13944963707104,281,0
3,550000.0,1.0,2.0,127.13944963707104,281,0
3,630000.0,1.0,3.0,127.13944963707104,281,0
3,740000.0,1.0,2.0,109.0,281,0
2,745000.0,1.0,1.0,70.0,282,2
3,1225000.0,1.0,0.0,90.0,282,0
4,1400000.0,2.0,0.0,220.04807893189198,282,0
3,390000.0,2.0,1.0,138.0,285,2
3,555000.0,2.0,2.0,170.4480219556041,286,1
3,695000.0,1.0,2.0,121.0,286,0
2,575000.0,1.0,1.0,77.53939266078314,287,0
3,870000.0,2.0,2.0,151.0,290,0
4,1050000.0,2.0,2.0,220.04807893189198,294,0
4,710000.0,1.0,3.0,145.0,297,0
3,705000.0,1.0,1.0,127.13944963707104,297,0
3,570000.0,1.0,2.0,113.0,298,0
3,372000.0,1.0,1.0,127.13944963707104,298,0
3,597000.0,1.0,1.0,120.0,299,2
2,660000.0,1.0,1.0,91.0,300,2
3,500000.0,1.0,2.0,127.13944963707104,301,1
5,560000.0,2.0,2.0,269.64813590817994,301,0
4,1200000.0,3.0,3.0,263.356651250425,302,0
5,1223000.0,3.0,2.0,312.956708226713,302,0
4,1035000.0,2.0,2.0,220.04807893189198,302,0
3,1367000.0,1.0,2.0,127.13944963707104,305,0
2,880000.0,1.0,2.0,78.54,305,2
3,862000.0,1.0,1.0,85.35,306,0
4,595000.0,2.0,2.0,370.0,308,0
4,1190000.0,1.0,2.0,176.73950661335894,313,0
2,709500.0,1.0,1.0,80.0,313,2
